,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN
3124,20180424LTKT0,20180424,KT,LT,0,B,45,39,8,8,10,3,0,2,0,0,0,0,6,0,0,13,0,1,10,0.307692308,13,4
3125,20180424LTKT0,20180424,LT,KT,0,T,49,42,14,14,17,3,0,4,0,1,0,0,4,0,3,6,2,2,8,0.4375,16,7
3126,20180424NCSS0,20180424,SS,NC,0,B,39,31,7,7,7,1,0,1,2,0,1,0,7,0,0,7,1,0,8,0.3,10,3
3127,20180424NCSS0,20180424,NC,SS,0,T,32,31,2,2,5,1,0,0,0,0,0,0,1,0,0,9,1,1,3,0.333333333,3,1
3128,20180424OBSK0,20180424,SK,OB,0,B,48,39,9,9,13,4,0,1,3,0,0,1,8,0,0,7,0,1,12,0.3125,16,5
3129,20180424OBSK0,20180424,OB,SK,0,T,43,37,9,10,11,4,1,3,1,0,0,1,4,0,1,10,1,0,6,0.25,12,3
3130,20180424WOLG0,20180424,LG,WO,0,B,39,32,8,8,10,1,0,2,0,0,1,0,4,0,2,3,2,2,7,0.272727273,11,3
3131,20180424WOLG0,20180424,WO,LG,0,T,40,32,2,2,7,0,0,0,0,0,1,0,7,1,0,4,3,1,11,0.111111111,9,1
3132,20180425HHHT0,20180425,HT,HH,0,B,35,35,2,2,7,2,0,0,0,0,0,0,0,0,0,8,0,1,6,0.4,5,2
3133,20180425HHHT0,20180425,HH,HT,0,T,36,34,3,3,6,1,0,1,0,0,0,0,2,0,0,7,0,1,6,0.25,4,1
3134,20180425LTKT0,20180425,KT,LT,0,B,43,39,4,4,12,4,0,1,0,0,0,0,4,0,0,8,0,1,12,0.26666666699999997,15,4
3135,20180425LTKT0,20180425,LT,KT,0,T,42,38,5,5,16,1,0,1,1,0,2,0,1,0,1,4,1,0,10,0.23076923100000002,13,3
3136,20180425NCSS0,20180425,SS,NC,0,B,37,36,2,2,9,3,0,0,0,0,0,0,1,0,0,6,0,0,8,0.14285714300000002,7,1
3137,20180425NCSS0,20180425,NC,SS,0,T,44,38,9,9,13,3,0,1,0,1,0,0,3,0,3,7,1,0,8,0.6,10,6
3138,20180425OBSK0,20180425,SK,OB,0,B,46,40,7,7,12,4,0,3,0,0,0,0,4,0,2,9,1,1,10,0.222222222,9,2
3139,20180425OBSK0,20180425,OB,SK,0,T,41,38,5,6,12,2,0,2,1,1,1,0,2,1,0,8,0,2,5,0.375,8,3
3140,20180425WOLG0,20180425,LG,WO,0,B,32,31,1,2,9,2,0,0,0,1,0,0,0,0,1,7,1,0,6,0.111111111,9,1
3141,20180425WOLG0,20180425,WO,LG,0,T,35,32,1,1,6,2,0,0,0,0,0,0,2,0,1,6,1,1,7,0.125,8,1
3142,20180426HHHT0,20180426,HT,HH,0,B,39,36,1,1,10,0,0,0,0,0,0,0,2,0,1,1,2,1,11,0.090909091,11,1
3143,20180426HHHT0,20180426,HH,HT,0,T,37,34,2,3,7,1,0,0,0,0,0,0,3,0,0,9,0,1,7,0.166666667,6,1
3144,20180426LTKT0,20180426,KT,LT,0,B,35,27,5,5,7,2,0,0,0,1,2,1,4,0,1,7,1,0,6,0.333333333,6,2
3145,20180426LTKT0,20180426,LT,KT,0,T,32,29,2,2,4,1,0,1,0,0,1,0,2,0,0,9,1,1,3,0.0,2,0
3146,20180426NCSS0,20180426,SS,NC,0,B,38,34,1,2,8,3,0,0,1,1,0,0,2,0,2,8,0,1,9,0.125,8,1
3147,20180426NCSS0,20180426,NC,SS,0,T,38,34,4,5,9,1,0,0,2,0,0,2,1,0,1,5,0,0,6,0.25,8,2
3148,20180426OBSK0,20180426,SK,OB,0,B,38,30,5,5,8,2,0,2,0,1,0,0,7,0,1,8,0,0,9,0.428571429,7,3
3149,20180426OBSK0,20180426,OB,SK,0,T,39,36,4,4,10,1,0,0,2,0,0,0,2,0,1,9,1,0,8,0.5,6,3
3150,20180426WOLG0,20180426,LG,WO,0,B,48,41,11,11,17,5,0,1,0,0,0,0,6,2,1,7,0,1,13,0.4375,16,7
3151,20180426WOLG0,20180426,WO,LG,0,T,35,28,1,1,3,2,0,0,0,0,0,0,5,0,2,7,3,0,7,0.0,8,0
3152,20180427HHLT0,20180427,LT,HH,0,B,37,32,5,5,9,1,0,0,0,0,0,1,3,0,1,8,0,0,8,0.363636364,11,4
3153,20180427HHLT0,20180427,HH,LT,0,T,38,38,3,3,12,0,0,1,0,0,0,0,0,0,0,6,1,0,8,0.111111111,9,1
3154,20180427HTKT0,20180427,KT,HT,0,B,36,33,3,3,6,1,1,2,1,1,0,0,3,0,0,7,0,0,6,0.0,7,0
3155,20180427HTKT0,20180427,HT,KT,0,T,43,39,7,8,15,3,0,1,1,0,0,0,4,1,0,6,3,0,8,0.4,15,6
3156,20180427OBNC0,20180427,NC,OB,0,B,37,32,2,2,6,0,0,0,1,0,1,0,4,0,0,10,0,1,8,0.181818182,11,2
3157,20180427OBNC0,20180427,OB,NC,0,T,39,33,4,6,9,1,0,1,1,0,0,2,3,1,1,11,1,0,6,0.25,8,2
3158,20180427SKWO0,20180427,WO,SK,0,B,39,36,3,3,10,3,0,0,0,0,0,1,2,0,0,9,0,0,9,0.111111111,9,1
3159,20180427SKWO0,20180427,SK,WO,0,T,39,32,8,8,10,2,1,3,1,0,2,2,2,0,1,6,1,0,4,0.375,8,3
3160,20180427SSLG0,20180427,LG,SS,0,B,40,37,9,9,15,3,1,1,3,1,0,1,2,0,0,7,0,1,7,0.428571429,14,6
3161,20180427SSLG0,20180427,SS,LG,0,T,39,34,2,2,7,0,0,0,0,0,0,0,4,0,1,5,1,0,10,0.111111111,9,1
3162,20180428HHLT0,20180428,LT,HH,0,B,38,36,2,2,9,1,0,1,0,0,0,0,2,0,0,7,1,0,9,0.0,4,0
3163,20180428HHLT0,20180428,HH,LT,0,T,36,29,3,4,6,2,0,0,2,1,1,1,3,1,2,9,0,2,5,0.25,8,2
3164,20180428HTKT0,20180428,KT,HT,0,B,40,37,9,9,13,4,0,2,1,0,0,0,3,0,0,8,0,1,7,0.545454545,11,6
3165,20180428HTKT0,20180428,HT,KT,0,T,37,35,2,2,10,0,0,1,0,0,0,1,0,0,1,4,1,0,8,0.0,7,0
3166,20180428OBNC0,20180428,NC,OB,0,B,35,33,5,5,10,2,0,0,0,0,0,1,1,0,0,4,0,1,6,0.363636364,11,4
3167,20180428OBNC0,20180428,OB,NC,0,T,36,34,0,1,7,0,0,0,0,0,0,0,1,0,1,5,1,0,8,0.0,5,0
3168,20180428SKWO0,20180428,WO,SK,0,B,37,34,4,4,8,2,1,0,2,1,1,1,0,0,1,6,0,2,6,0.444444444,9,4
3169,20180428SKWO0,20180428,SK,WO,0,T,40,38,4,6,11,1,0,0,1,1,0,0,1,0,1,11,1,3,7,0.28571428600000004,14,4
3170,20180428SSLG0,20180428,LG,SS,0,B,38,31,6,6,9,0,0,0,2,0,1,0,6,1,0,8,2,1,8,0.454545455,11,5
3171,20180428SSLG0,20180428,SS,LG,0,T,42,34,3,4,8,0,1,1,0,0,0,0,6,0,2,8,1,1,11,0.111111111,9,1
3172,20180429HHLT0,20180429,LT,HH,0,B,37,31,4,4,7,2,0,1,0,0,0,1,2,0,3,7,0,1,9,0.0,9,0
3173,20180429HHLT0,20180429,HH,LT,0,T,41,37,3,3,12,2,0,1,0,1,0,0,4,1,0,7,1,1,11,0.066666667,15,1
3174,20180429HTKT0,20180429,KT,HT,0,B,33,33,5,5,9,4,0,3,0,0,0,0,0,0,0,6,1,0,4,0.111111111,9,1
3175,20180429HTKT0,20180429,HT,KT,0,T,38,34,3,3,7,2,0,0,0,0,0,0,3,0,1,9,0,1,8,0.166666667,6,1
3176,20180429OBNC0,20180429,NC,OB,0,B,35,32,1,1,6,3,0,0,0,0,0,0,3,0,0,3,1,2,7,0.0,7,0
3177,20180429OBNC0,20180429,OB,NC,0,T,41,39,7,7,12,1,0,3,0,0,0,0,2,0,0,3,2,0,7,0.222222222,9,2
3178,20180429SKWO0,20180429,WO,SK,0,B,43,38,8,8,17,6,1,0,0,1,1,1,3,0,0,8,1,2,11,0.333333333,21,7
3179,20180429SKWO0,20180429,SK,WO,0,T,43,35,4,5,10,2,0,1,1,1,1,0,7,0,0,7,1,0,11,0.214285714,14,3
3180,20180429SSLG0,20180429,LG,SS,0,B,42,39,6,7,15,6,0,1,1,0,0,1,2,0,0,8,2,1,8,0.28571428600000004,14,4
3181,20180429SSLG0,20180429,SS,LG,0,T,43,43,8,8,18,2,0,2,0,2,0,0,0,0,0,11,1,1,8,0.428571429,7,3
3182,20180501HTLT0,20180501,LT,HT,0,B,39,35,4,4,13,3,1,0,0,0,1,0,2,0,1,5,1,1,11,0.2,15,3
3183,20180501HTLT0,20180501,HT,LT,0,T,32,28,0,0,7,2,0,0,1,1,1,0,2,0,1,5,2,0,5,0.0,7,0
3184,20180501KTOB0,20180501,OB,KT,0,B,35,33,4,4,9,2,0,2,0,0,0,0,1,0,1,8,0,1,7,0.3,10,3
3185,20180501KTOB0,20180501,KT,OB,0,T,35,34,1,2,7,2,0,1,0,1,0,0,1,0,0,6,0,0,6,0.0,6,0
3186,20180501LGHH0,20180501,HH,LG,0,B,39,34,6,6,11,0,1,3,0,1,1,0,3,0,1,6,1,2,9,0.111111111,9,1
3187,20180501LGHH0,20180501,LG,HH,0,T,39,35,4,5,9,1,0,1,0,0,0,1,3,0,0,7,2,1,7,0.25,4,1
3188,20180501SKSS0,20180501,SS,SK,0,B,34,34,3,3,8,1,0,1,0,0,0,0,0,0,0,10,1,0,4,0.5,2,1
3189,20180501SKSS0,20180501,SK,SS,0,T,48,43,12,12,17,5,1,2,1,1,0,0,4,0,1,4,0,0,9,0.4375,16,7
3190,20180501WONC0,20180501,NC,WO,0,B,43,33,3,4,9,1,0,1,0,2,0,0,9,0,1,9,1,0,12,0.14285714300000002,7,1
3191,20180501WONC0,20180501,WO,NC,0,T,47,42,12,13,17,3,1,3,1,0,1,1,3,0,0,9,0,1,7,0.428571429,14,6
3192,20180502HTLT0,20180502,LT,HT,0,B,40,37,6,6,12,1,0,2,0,0,0,0,3,0,0,7,2,5,7,0.3,10,3
3193,20180502HTLT0,20180502,HT,LT,0,T,53,45,9,12,17,3,0,1,2,0,0,0,7,0,1,7,0,1,14,0.318181818,22,7
3194,20180502LGHH0,20180502,HH,LG,0,B,36,34,4,4,9,3,0,1,1,0,0,0,2,0,0,11,0,0,7,0.3,10,3
3195,20180502LGHH0,20180502,LG,HH,0,T,33,33,3,3,7,0,0,1,0,1,0,0,0,0,0,7,0,1,3,1.0,1,1
3196,20180502SKSS0,20180502,SS,SK,0,B,45,37,4,4,11,2,1,1,0,0,1,0,7,0,0,11,0,0,14,0.14285714300000002,14,2
3197,20180502SKSS0,20180502,SK,SS,0,T,44,39,7,7,14,2,0,2,1,0,0,1,2,0,2,11,0,0,10,0.375,8,3
3198,20180502WONC0,20180502,NC,WO,0,B,44,40,12,13,17,3,0,6,0,0,1,0,2,0,1,3,1,0,7,0.5,8,4
3199,20180502WONC0,20180502,WO,NC,0,T,45,40,8,8,14,3,0,1,0,0,0,1,4,0,0,6,0,1,10,0.35714285700000004,14,5
3200,20180503HTLT0,20180503,LT,HT,0,B,39,34,4,5,10,1,0,1,1,0,0,0,5,1,0,7,1,1,9,0.2,10,2
3201,20180503HTLT0,20180503,HT,LT,0,T,38,36,4,4,9,0,0,1,1,0,0,0,1,0,1,9,2,3,7,0.333333333,6,2
3202,20180503KTOB0,20180503,OB,KT,0,B,47,44,2,2,12,1,0,2,0,0,0,0,3,0,0,9,1,0,12,0.125,8,1
3203,20180503KTOB0,20180503,KT,OB,0,T,49,36,3,3,8,1,0,0,0,1,1,2,8,0,2,10,1,0,13,0.083333333,12,1
3204,20180503LGHH0,20180503,HH,LG,0,B,36,31,6,7,11,2,0,1,0,0,1,1,3,1,0,3,2,0,5,0.444444444,9,4
3205,20180503LGHH0,20180503,LG,HH,0,T,37,34,3,3,10,1,0,2,1,0,1,0,2,0,0,8,0,1,7,0.25,4,1
3206,20180503SKSS0,20180503,SS,SK,0,B,38,30,7,8,9,3,0,1,2,1,0,1,7,0,0,5,2,0,6,0.428571429,7,3
3207,20180503SKSS0,20180503,SK,SS,0,T,32,32,3,4,5,1,0,1,0,0,0,0,0,0,0,13,0,1,1,0.4,5,2
3208,20180503WONC0,20180503,NC,WO,0,B,45,39,8,9,13,4,0,1,0,0,0,0,5,0,1,8,1,0,9,0.35714285700000004,14,5
3209,20180503WONC0,20180503,WO,NC,0,T,46,39,13,13,14,4,0,1,2,1,0,1,5,0,1,10,0,0,6,0.375,16,6
3210,20180504HHSS0,20180504,SS,HH,0,B,40,37,4,6,11,4,0,1,1,0,0,0,2,0,1,5,2,1,7,0.28571428600000004,7,2
3211,20180504HHSS0,20180504,HH,SS,0,T,44,37,8,9,13,4,0,2,1,0,0,1,5,0,1,3,3,1,8,0.333333333,15,5
3212,20180504LTSK0,20180504,SK,LT,0,B,38,32,3,5,10,3,0,0,0,0,1,1,4,0,0,5,0,0,9,0.153846154,13,2
3213,20180504LTSK0,20180504,LT,SK,0,T,37,33,4,4,9,0,0,1,1,0,1,0,3,0,0,7,2,2,6,0.5,4,2
3214,20180504NCHT0,20180504,HT,NC,0,B,40,37,5,5,11,2,1,1,2,0,0,1,2,0,0,5,0,0,8,0.25,12,3
3215,20180504NCHT0,20180504,NC,HT,0,T,45,41,6,6,14,3,2,3,3,0,0,0,4,0,0,10,0,1,12,0.222222222,9,2
3216,20180504OBLG0,20180504,LG,OB,0,B,41,38,8,8,12,5,1,0,0,0,0,0,3,0,0,7,0,0,6,0.6,10,6
3217,20180504OBLG0,20180504,OB,LG,0,T,43,40,11,11,14,7,1,2,0,0,0,0,3,0,0,5,0,0,5,0.46153846200000004,13,6
3218,20180504WOKT0,20180504,KT,WO,0,B,35,33,1,1,9,0,0,1,0,0,0,0,2,0,0,11,2,0,7,0.0,4,0
3219,20180504WOKT0,20180504,WO,KT,0,T,43,41,11,11,15,3,0,4,1,0,0,0,2,0,0,7,0,0,5,0.5,10,5
3220,20180505HHSS0,20180505,SS,HH,0,B,38,33,8,8,10,4,0,2,1,1,0,0,5,0,0,7,0,0,6,0.428571429,7,3
3221,20180505HHSS0,20180505,HH,SS,0,T,36,35,3,3,9,2,0,0,0,1,0,0,0,0,1,9,0,0,6,0.375,8,3
3222,20180505LTSK0,20180505,SK,LT,0,B,34,31,1,1,5,2,0,0,0,0,1,0,2,0,0,14,0,0,6,0.166666667,6,1
3223,20180505LTSK0,20180505,LT,SK,0,T,41,32,8,8,8,2,0,0,2,0,2,0,6,0,1,3,2,0,6,0.625,8,5
3224,20180505NCHT0,20180505,HT,NC,0,B,42,37,11,12,18,3,1,1,0,1,1,1,2,0,1,6,0,0,6,0.5,12,6
3225,20180505NCHT0,20180505,NC,HT,0,T,40,35,4,4,8,1,0,1,0,0,0,0,4,0,1,5,0,1,9,0.428571429,7,3
3226,20180505OBLG0,20180505,LG,OB,0,B,33,29,0,0,5,0,0,0,0,0,0,0,3,0,1,7,2,0,6,0.0,3,0
3227,20180505OBLG0,20180505,OB,LG,0,T,38,36,3,3,11,2,0,1,1,1,0,0,1,0,1,6,0,0,8,0.3,10,3
3228,20180505WOKT0,20180505,KT,WO,0,B,34,31,1,1,8,0,0,0,0,1,0,0,3,0,0,10,3,2,6,0.333333333,3,1
3229,20180505WOKT0,20180505,WO,KT,0,T,44,42,10,10,15,3,1,1,0,0,1,0,1,0,0,8,1,0,7,0.6,10,6
3230,20180506NCHT0,20180506,HT,NC,0,B,44,39,11,11,19,2,0,2,2,0,0,0,5,0,0,2,3,0,9,0.571428571,14,8
3231,20180506NCHT0,20180506,NC,HT,0,T,36,33,3,3,6,2,0,2,0,0,0,0,2,0,1,10,0,0,6,0.166666667,6,1
3232,20180506OBLG0,20180506,LG,OB,0,B,37,34,5,5,7,3,0,2,0,0,0,0,3,0,0,11,0,1,5,0.5,6,3
3233,20180506OBLG0,20180506,OB,LG,0,T,50,46,12,13,20,4,1,2,0,0,0,1,3,0,0,6,0,0,10,0.333333333,15,5
3234,20180508HHWO0,20180508,WO,HH,0,B,49,42,9,9,15,3,0,1,4,0,0,1,5,1,1,14,0,2,13,0.352941176,17,6
3235,20180508HHWO0,20180508,HH,WO,0,T,42,41,10,10,15,3,0,2,0,0,0,0,0,0,1,8,1,0,5,0.428571429,14,6
3236,20180508LTLG0,20180508,LG,LT,0,B,36,33,2,2,7,4,0,0,1,0,0,1,2,1,0,10,0,1,7,0.111111111,9,1
3237,20180508LTLG0,20180508,LT,LG,0,T,37,36,3,4,11,3,0,0,0,0,1,0,0,0,0,8,1,0,6,0.375,8,3
3238,20180508OBHT0,20180508,HT,OB,0,B,41,34,9,10,13,2,0,3,1,0,0,2,4,0,1,4,1,0,7,0.4,10,4
3239,20180508OBHT0,20180508,OB,HT,0,T,33,31,0,0,6,1,0,0,0,0,0,0,2,0,0,8,2,0,6,0.0,5,0
3240,20180508SKNC0,20180508,NC,SK,0,B,38,33,9,9,9,2,0,2,0,0,0,0,4,0,1,8,0,0,5,0.333333333,12,4
3241,20180508SKNC0,20180508,SK,NC,0,T,32,32,0,0,6,2,0,0,1,0,0,0,0,0,0,11,1,0,5,0.14285714300000002,7,1
3242,20180508SSKT0,20180508,KT,SS,0,B,39,31,4,4,7,4,0,0,0,1,0,1,6,0,1,10,0,1,8,0.3,10,3
3243,20180508SSKT0,20180508,SS,KT,0,T,43,34,8,9,14,2,1,1,4,3,1,2,4,0,2,6,2,0,7,0.454545455,11,5
3244,20180509HHWO0,20180509,WO,HH,0,B,36,33,1,1,8,1,0,0,0,1,0,0,2,0,1,9,0,0,8,0.25,4,1
3245,20180509HHWO0,20180509,HH,WO,0,T,37,33,4,4,7,1,0,2,0,0,1,0,3,0,0,5,0,0,6,0.166666667,6,1
3246,20180509LTLG0,20180509,LG,LT,0,B,30,29,3,3,5,1,0,0,0,0,0,0,1,0,0,7,0,0,3,0.28571428600000004,7,2
3247,20180509LTLG0,20180509,LT,LG,0,T,37,37,2,2,11,3,0,0,0,0,0,0,0,0,0,8,0,0,8,0.333333333,12,4
3248,20180509OBHT0,20180509,HT,OB,0,B,41,33,6,7,8,0,0,0,0,0,0,0,6,0,2,7,2,1,7,0.363636364,11,4
3249,20180509OBHT0,20180509,OB,HT,0,T,48,42,11,13,16,5,1,0,0,0,0,1,5,0,0,5,0,0,8,0.4375,16,7
3250,20180509SKNC0,20180509,NC,SK,0,B,37,34,4,5,7,2,0,1,0,0,0,0,3,0,0,9,0,0,5,0.5,6,3
3251,20180509SKNC0,20180509,SK,NC,0,T,39,36,4,6,10,0,0,0,0,1,0,0,2,0,1,6,1,2,6,0.214285714,14,3
3252,20180509SSKT0,20180509,KT,SS,0,B,44,39,4,4,13,7,0,0,0,1,0,1,2,0,2,10,0,0,13,0.25,20,5
3253,20180509SSKT0,20180509,SS,KT,0,T,44,40,5,5,17,3,0,1,1,0,2,0,2,1,0,4,1,1,12,0.384615385,13,5
3254,20180510HHWO0,20180510,WO,HH,0,B,36,35,1,1,9,0,0,1,1,0,0,0,0,0,1,8,1,2,8,0.0,5,0
3255,20180510HHWO0,20180510,HH,WO,0,T,39,36,2,3,10,1,1,0,0,1,0,0,2,0,1,8,1,0,9,0.4,10,4
3256,20180510LTLG0,20180510,LG,LT,0,B,38,33,2,2,8,1,0,0,0,0,1,2,2,0,0,8,0,0,9,0.0,9,0
3257,20180510LTLG0,20180510,LT,LG,0,T,38,31,7,7,7,3,0,1,1,0,2,0,5,0,0,5,1,0,4,0.5,8,4
3258,20180510OBHT0,20180510,HT,OB,0,B,48,44,6,6,13,1,1,1,1,0,0,0,3,0,1,7,1,0,10,0.333333333,9,3
3259,20180510OBHT0,20180510,OB,HT,0,T,54,49,5,5,17,1,0,1,1,0,0,0,5,0,0,8,0,0,16,0.15789473699999998,19,3
3260,20180510SKNC0,20180510,NC,SK,0,B,33,31,2,2,5,1,0,0,0,0,0,1,1,0,0,10,0,0,4,0.0,1,0
3261,20180510SKNC0,20180510,SK,NC,0,T,44,39,5,6,11,1,1,3,0,0,0,0,5,0,0,6,0,1,11,0.181818182,11,2
3262,20180510SSKT0,20180510,KT,SS,0,B,46,39,5,5,10,3,1,0,1,0,0,0,5,1,2,8,2,0,9,0.307692308,13,4
3263,20180510SSKT0,20180510,SS,KT,0,T,46,43,4,4,11,5,1,0,0,0,1,0,2,1,0,3,0,0,9,0.28571428600000004,14,4
3264,20180511HTSS0,20180511,SS,HT,0,B,39,36,8,8,13,2,0,3,0,0,0,1,2,0,0,1,1,0,7,0.25,8,2
3265,20180511HTSS0,20180511,HT,SS,0,T,35,32,3,3,7,3,0,1,0,0,0,0,3,0,0,7,1,2,5,0.333333333,6,2
3266,20180511KTLT0,20180511,LT,KT,0,B,34,31,6,6,10,2,0,1,0,0,0,1,1,0,1,8,0,1,4,0.666666667,6,4
3267,20180511KTLT0,20180511,KT,LT,0,T,34,32,2,2,6,0,0,1,1,0,0,0,2,0,0,9,2,1,5,0.0,2,0
3268,20180511LGSK0,20180511,SK,LG,0,B,43,42,8,9,16,0,0,2,0,0,0,0,1,0,0,7,1,1,7,0.5,10,5
3269,20180511LGSK0,20180511,LG,SK,0,T,45,41,13,14,17,4,0,2,0,0,0,1,3,0,0,3,1,0,4,0.583333333,12,7
3270,20180511NCHH0,20180511,HH,NC,0,B,44,41,2,2,9,1,0,1,0,1,0,0,3,0,0,9,0,0,9,0.0,4,0
3271,20180511NCHH0,20180511,NC,HH,0,T,43,38,4,4,7,2,0,2,0,1,1,0,2,0,2,9,0,1,6,0.5,6,3
3272,20180511WOOB0,20180511,OB,WO,0,B,42,37,3,5,10,2,0,1,0,0,0,0,4,0,1,10,1,2,10,0.2,10,2
3273,20180511WOOB0,20180511,WO,OB,0,T,42,39,9,10,11,1,0,1,1,0,0,0,3,0,0,6,0,1,5,0.5,10,5
3274,20180513HTSS0,20180513,SS,HT,0,B,44,37,7,7,11,2,0,0,1,1,1,1,3,0,2,6,0,0,10,0.4,10,4
3275,20180513HTSS0,20180513,HT,SS,0,T,41,36,8,8,11,2,0,3,2,1,0,0,4,0,1,10,1,2,6,0.272727273,11,3
3276,20180513KTLT0,20180513,LT,KT,0,B,34,32,3,3,11,5,0,0,0,0,1,0,1,0,0,9,1,0,7,0.272727273,11,3
3277,20180513KTLT0,20180513,KT,LT,0,T,32,28,1,1,4,1,0,1,0,1,0,0,4,0,0,10,2,0,4,0.0,3,0
3278,20180513LGSK0,20180513,SK,LG,0,B,44,38,10,10,15,4,0,2,0,0,0,0,5,0,1,5,0,0,10,0.444444444,9,4
3279,20180513LGSK0,20180513,LG,SK,0,T,33,32,0,0,5,0,0,0,2,0,0,0,0,0,1,8,0,0,6,0.0,4,0
3280,20180513NCHH0,20180513,HH,NC,0,B,35,35,2,4,11,0,0,0,1,0,0,0,0,0,0,8,1,0,7,0.571428571,7,4
3281,20180513NCHH0,20180513,NC,HH,0,T,32,32,0,0,5,2,0,0,0,0,0,0,0,0,0,10,0,1,5,0.0,7,0
3282,20180513WOOB0,20180513,OB,WO,0,B,31,29,1,1,5,2,0,0,0,1,0,0,1,0,1,6,2,0,3,0.0,3,0
3283,20180513WOOB0,20180513,WO,OB,0,T,37,32,2,2,6,3,0,2,1,1,0,0,3,0,2,10,0,0,8,0.0,8,0
3284,20180515HTWO0,20180515,WO,HT,0,B,33,30,1,1,7,2,0,1,0,1,0,0,2,0,1,11,2,0,5,0.125,8,1
3285,20180515HTWO0,20180515,HT,WO,0,T,34,30,2,2,4,0,0,0,0,0,0,0,2,1,2,9,1,0,5,0.2,5,1
3286,20180515KTHH0,20180515,HH,KT,0,B,36,33,0,0,8,1,0,0,0,0,0,0,2,1,1,7,2,0,9,0.0,5,0
3287,20180515KTHH0,20180515,KT,HH,0,T,36,34,3,3,8,0,0,1,1,0,0,0,2,0,0,12,1,0,6,0.333333333,6,2
3288,20180515LGSS0,20180515,SS,LG,0,B,33,31,3,4,9,2,0,1,0,0,0,0,2,0,0,5,0,1,5,0.5,6,3
3289,20180515LGSS0,20180515,LG,SS,0,T,43,39,2,2,13,3,0,0,1,0,0,0,4,0,0,8,1,0,14,0.14285714300000002,14,2
3290,20180515LTNC0,20180515,NC,LT,0,B,42,39,3,3,11,3,0,0,3,0,1,0,2,0,0,10,1,0,9,0.222222222,9,2
3291,20180515LTNC0,20180515,LT,NC,0,T,42,37,3,5,10,3,0,0,0,0,0,1,4,0,0,9,2,1,7,0.153846154,13,2
3292,20180515SKOB0,20180515,OB,SK,0,B,40,37,6,6,12,2,0,2,0,0,0,0,2,0,1,9,0,0,8,0.4,5,2
3293,20180515SKOB0,20180515,SK,OB,0,T,39,32,4,4,7,1,0,1,0,1,0,0,4,0,3,9,1,0,8,0.5,4,2
3294,20180516HTWO0,20180516,WO,HT,0,B,40,31,8,8,9,2,0,1,1,0,2,0,7,0,0,6,0,0,8,0.333333333,12,4
3295,20180516HTWO0,20180516,HT,WO,0,T,42,39,7,7,13,2,1,0,0,0,0,0,3,1,0,8,1,0,8,0.428571429,14,6
3296,20180516KTHH0,20180516,HH,KT,0,B,32,27,5,5,4,2,0,1,0,0,0,1,4,0,0,7,0,1,3,0.5,2,1
3297,20180516KTHH0,20180516,KT,HH,0,T,41,34,4,4,9,3,0,1,0,1,0,0,5,0,2,8,2,1,10,0.181818182,11,2
3298,20180516LGSS0,20180516,SS,LG,0,B,44,37,7,7,11,1,0,0,1,0,0,1,4,0,2,7,0,2,10,0.28571428600000004,14,4
3299,20180516LGSS0,20180516,LG,SS,0,T,44,39,6,8,16,3,0,0,1,0,0,3,2,0,0,5,1,1,9,0.26666666699999997,15,4
3300,20180516SKOB0,20180516,OB,SK,0,B,31,31,3,5,8,0,1,1,0,0,0,0,0,0,0,9,0,0,2,0.25,4,1
3301,20180516SKOB0,20180516,SK,OB,0,T,37,33,3,3,6,1,0,2,0,0,0,0,4,0,0,10,1,1,7,0.0,6,0
3302,20180517HTWO0,20180517,WO,HT,0,B,35,35,8,8,12,1,0,3,1,0,0,0,0,0,0,7,1,0,3,0.666666667,6,4
3303,20180517HTWO0,20180517,HT,WO,0,T,34,32,1,2,6,1,0,1,0,0,0,0,2,0,0,8,1,0,5,0.0,7,0
3304,20180517KTHH0,20180517,HH,KT,0,B,35,31,4,5,10,2,0,0,0,0,1,2,1,0,0,5,0,0,6,0.25,12,3
3305,20180517KTHH0,20180517,KT,HH,0,T,39,37,2,3,11,1,0,2,0,0,1,0,1,0,0,6,0,2,9,0.166666667,6,1
3306,20180517LGSS0,20180517,SS,LG,0,B,35,31,5,5,5,0,0,2,3,0,0,0,4,0,0,8,1,0,3,0.25,4,1
3307,20180517LGSS0,20180517,LG,SS,0,T,43,38,7,8,16,4,1,2,0,0,3,0,2,0,0,6,2,0,8,0.307692308,13,4
3308,20180517LTNC0,20180517,NC,LT,0,B,40,31,0,0,6,1,0,0,0,0,1,0,7,0,1,12,1,1,13,0.0,10,0
3309,20180517LTNC0,20180517,LT,NC,0,T,40,36,7,7,11,4,0,0,0,0,0,0,4,1,0,10,2,0,6,0.35714285700000004,14,5
3310,20180518HHLG0,20180518,LG,HH,0,B,38,34,2,3,9,1,1,0,2,1,1,0,2,1,1,11,0,1,8,0.25,8,2
3311,20180518HHLG0,20180518,HH,LG,0,T,35,32,3,4,10,0,0,1,0,1,0,0,2,0,1,4,4,1,4,0.125,8,1
3312,20180518NCKT0,20180518,KT,NC,0,B,38,30,1,1,4,0,0,0,0,0,0,0,8,0,0,6,1,1,10,0.14285714300000002,7,1
