,GYEAR,P_ID,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,BA,SLG,IsoP,RC,wOBA,wRAA,wRC,wRC+
1087,2019,79240,540,475,60,71,137,25,1,4,11,5,3,11,34,2,17,36,16,8,0.28842105263157897,0.3705263157894737,0.08210526315789474,62.38996296296297,0.3361588785046729,0.5038602194229952,63.72093307448041,100.79074108509572
1088,2019,60343,43,40,0,0,5,0,0,0,0,0,0,0,2,0,1,11,0,1,0.125,0.125,0.0,1.0753488372093023,0.16090697674418603,-6.027375201288247,4.933828483690971,-18.78942060087203
1089,2019,60558,392,352,35,63,88,16,1,6,19,2,3,2,31,0,4,78,8,9,0.25,0.3522727272727273,0.10227272727272729,41.96566326530611,0.3135038560411311,-6.784612263990827,46.23869231565308,85.3324708924446
1090,2019,62884,147,127,14,12,29,5,0,0,2,0,1,1,16,0,2,24,3,3,0.2283464566929134,0.2677165354330709,0.039370078740157494,12.200272108843537,0.28976027397260273,-5.354460326914172,17.30957509981691,69.13144052280542
1091,2019,62895,502,427,52,52,113,20,0,12,0,1,0,0,55,4,20,100,6,4,0.2646370023419204,0.3957845433255269,0.13114754098360654,67.5901593625498,0.3606104417670683,10.351402388943862,59.25662032348395,117.47485041012875
1092,2019,63123,42,39,5,5,6,0,0,2,0,0,1,0,2,0,0,18,1,1,0.15384615384615385,0.3076923076923077,0.15384615384615385,2.1733333333333333,0.22853658536585364,-3.600212089077414,4.870280664545775,27.356495377776145
1093,2019,63704,445,388,28,69,97,16,1,2,27,10,9,0,46,0,2,68,1,3,0.25,0.3118556701030928,0.061855670103092786,45.83101123595505,0.31021330275229353,-8.880901992938316,52.4900429168698,83.08721768627248
1094,2019,64006,433,391,28,54,109,13,1,3,24,3,12,1,23,0,6,68,7,11,0.27877237851662406,0.340153452685422,0.061381074168797956,47.23288683602772,0.3159881235154394,-6.628134072314604,51.078692531010816,87.02756865323794
1095,2019,64166,84,74,6,15,15,4,0,0,0,2,2,0,7,0,1,23,2,1,0.20270270270270271,0.25675675675675674,0.05405405405405403,5.003333333333333,0.2617317073170732,-4.955343466478143,9.853007815875259,50.006623623101866
1096,2019,67025,578,521,104,68,168,30,3,24,4,4,0,5,49,5,3,120,4,6,0.32245681381957775,0.5297504798464492,0.20729366602687144,107.43044982698963,0.4068411867364747,33.43333811085536,68.2618431455205,149.0196148478907
1097,2019,67872,589,504,95,86,139,28,1,29,6,3,0,6,73,3,6,117,11,4,0.2757936507936508,0.5079365079365079,0.2321428571428571,97.67062818336163,0.3928361774744027,27.42794567827953,69.5485669705913,139.4635343994123
1098,2019,68050,505,438,65,72,147,29,1,13,9,5,0,4,61,4,2,87,11,3,0.3356164383561644,0.4954337899543379,0.1598173515981735,91.85227722772278,0.41454890219560875,32.34476297003415,59.65404903558422,154.2788437154458
1099,2019,71837,460,422,50,54,114,14,2,8,15,8,0,3,31,3,4,103,2,3,0.27014218009478674,0.3696682464454976,0.09952606635071087,52.48156521739131,0.3207483588621444,-5.278385606613185,54.26852524868127,90.27563447565737
1100,2019,73113,490,421,65,43,104,24,0,10,0,1,4,6,55,1,4,102,14,9,0.24703087885985747,0.3752969121140142,0.12826603325415675,53.84783673469388,0.3308041237113402,-1.6553779238673951,57.816621677706394,97.13701500541787
1101,2019,74215,178,169,17,4,39,4,0,2,0,0,0,2,7,0,0,24,4,5,0.23076923076923078,0.28994082840236685,0.059171597633136064,12.236629213483145,0.2564494382022472,-11.25764895330113,20.94075478116123,46.40235691629627
1102,2019,74339,562,501,86,61,159,19,1,14,3,0,0,5,52,1,4,61,20,2,0.31736526946107785,0.4431137724550898,0.12574850299401197,83.43362989323845,0.380777183600713,20.713991291143873,66.35285763574937,131.2352845333613
1103,2019,75151,419,380,59,44,107,24,0,13,0,0,0,2,30,1,6,60,9,1,0.28157894736842104,0.4473684210526316,0.16578947368421054,57.74822966507177,0.3600503597122302,8.450966762821617,49.46216937174898,117.09268792286238
1104,2019,75847,606,503,99,86,147,27,0,29,3,2,0,8,69,6,26,92,4,14,0.2922465208747515,0.5188866799204771,0.2266401590457256,112.88277227722773,0.4111249999999999,37.143115942028935,71.56929227053139,151.942602145255
1105,2019,76313,507,448,67,78,127,16,3,20,10,7,0,5,52,2,2,71,10,11,0.28348214285714285,0.46651785714285715,0.1830357142857143,74.50193293885602,0.3727227722772277,15.398909456162999,59.856372602477634,125.73949362511784
1106,2019,76802,472,426,34,45,105,16,2,1,6,2,8,3,33,0,2,43,15,26,0.24647887323943662,0.3004694835680751,0.0539906103286385,38.030974576271184,0.28667887931034486,-18.363582097839966,55.657094105724916,67.02890315670791
1107,2019,76812,502,451,75,33,121,19,0,12,1,0,1,7,34,2,9,59,16,6,0.2682926829268293,0.3902439024390244,0.12195121951219512,56.410996015936256,0.33026252505010023,-1.9148248187195605,59.23218560793084,96.7674643481674
1108,2019,76869,49,42,2,29,12,2,1,0,13,6,3,0,4,0,0,11,0,0,0.2857142857142857,0.38095238095238093,0.09523809523809523,5.1755102040816325,0.3407826086956522,0.22813834628579413,5.786655884618077,103.94566493057408
1109,2019,78548,413,366,41,25,96,7,0,7,0,1,4,6,35,2,2,86,11,5,0.26229508196721313,0.33879781420765026,0.07650273224043713,40.518886198547214,0.31086977886977885,-8.023978523978538,48.71457148057147,83.53515302667842
1110,2019,61102,468,418,49,44,113,22,0,16,0,0,1,6,30,2,13,82,21,7,0.2703349282296651,0.43779904306220097,0.16746411483253587,56.91346153846153,0.3505311827956989,5.852329749103923,55.23650497809637,110.59743906472535
1111,2019,62164,24,21,1,2,5,1,0,0,0,0,0,0,3,0,0,8,1,0,0.23809523809523808,0.2857142857142857,0.047619047619047616,1.9775,0.3025,-0.6280193236714982,2.8058325281803542,77.82417642402902
1112,2019,63722,288,251,27,22,56,9,1,3,1,0,7,2,27,1,1,82,8,5,0.22310756972111553,0.30278884462151395,0.07968127490039842,23.28027777777778,0.28521785714285713,-11.543685300207047,33.94391775937427,66.03199946972973
1113,2019,65207,94,81,5,25,19,3,0,0,10,8,1,1,8,0,3,17,0,0,0.2345679012345679,0.2716049382716049,0.037037037037037035,7.278723404255319,0.29134408602150536,-3.3040707842016896,11.056850310806364,70.21212780200423
1114,2019,66606,255,232,18,33,46,11,3,1,8,4,2,1,16,0,4,51,4,6,0.19827586206896552,0.28448275862068967,0.08620689655172414,17.495529411764704,0.2583359683794466,-15.740199728857583,30.0282737265535,47.689598774152266
1115,2019,69150,217,197,36,17,54,3,0,9,0,1,0,2,14,0,4,46,3,4,0.27411167512690354,0.4263959390862944,0.15228426395939088,28.115023041474654,0.3475069124423963,2.185185185185177,25.61606997781191,108.53387950162141
1116,2019,69605,46,41,5,5,6,2,0,2,1,1,0,0,4,0,1,18,0,1,0.14634146341463414,0.34146341463414637,0.19512195121951223,3.4391304347826086,0.26756521739130434,-2.497584541062803,5.373704683889939,53.98702024571107
1117,2019,70410,363,337,32,35,101,16,0,3,3,1,1,3,17,3,5,44,6,6,0.2997032640949555,0.37388724035608306,0.07418397626112755,43.00628099173554,0.3304679665738161,-1.3245798177977135,42.830351019785674,96.90764388617053
1118,2019,72133,215,195,22,19,55,9,0,1,3,1,0,2,18,1,0,30,3,0,0.28205128205128205,0.3435897435897436,0.06153846153846154,23.75525581395349,0.32107009345794385,-2.4113767363462775,25.35878429424955,90.49516461826457
1119,2019,72443,555,456,86,65,137,31,1,17,0,1,0,7,85,6,7,77,13,0,0.30043859649122806,0.48464912280701755,0.1842105263157895,95.68468468468468,0.40641347905282327,31.91182034969155,65.54749877540485,148.72777576682174
1120,2019,76290,595,526,82,75,160,37,0,11,3,1,0,9,54,9,6,52,11,1,0.3041825095057034,0.4372623574144487,0.13307984790874527,87.2201680672269,0.3657679180887372,14.739864140739636,70.2347728809088,120.99396687186959
1121,2019,76849,547,484,36,62,142,17,3,2,14,4,7,4,48,2,4,66,12,2,0.29338842975206614,0.35330578512396693,0.05991735537190079,64.10603290676417,0.3365613382899628,0.6876425479948882,64.54725711617549,101.0653526910961
1122,2019,78135,482,419,63,56,120,24,1,13,6,5,1,10,42,1,10,78,9,2,0.2863961813842482,0.441527446300716,0.15513126491646778,67.88755186721991,0.3641541666666666,11.314257917337597,56.899473564143854,119.89285096936774
1123,2019,78603,447,394,40,55,115,22,0,3,5,4,5,4,43,0,1,26,7,10,0.2918781725888325,0.37055837563451777,0.07868020304568529,54.53816554809843,0.34389366515837105,3.2008601656939226,52.753160760997076,106.06844152294757
1124,2019,78629,153,129,17,12,24,5,0,6,0,0,0,2,19,1,3,37,3,0,0.18604651162790697,0.3643410852713178,0.17829457364341084,15.0359477124183,0.3062368421052632,-3.543287566742942,18.030841257733705,80.37394723195446
1125,2019,79109,547,473,53,63,119,23,5,9,27,5,7,3,57,1,7,113,7,12,0.25158562367864695,0.3784355179704017,0.12684989429175475,67.09327239488118,0.33460482374768086,-0.17404300323557326,64.54568182266318,99.73035818914329
1126,2019,79150,425,376,27,53,87,19,2,2,15,6,16,1,31,0,1,91,10,13,0.23138297872340424,0.30851063829787234,0.0771276595744681,34.16207058823529,0.2837652811735941,-17.532009260243562,50.10874821350531,65.04085890280447
1127,2019,79192,514,470,72,59,148,18,1,12,2,2,0,8,24,1,12,67,9,2,0.3148936170212766,0.4340425531914894,0.11914893617021277,73.47451361867704,0.36338986354775826,11.74910617032829,60.67485818321075,119.37134170403003
1128,2019,79198,62,59,5,6,6,2,0,1,1,1,2,0,1,0,0,13,0,2,0.1016949152542373,0.1864406779661017,0.0847457627118644,1.2406451612903227,0.13773333333333332,-9.847450348899626,7.157170155662909,-34.601562997534515
1129,2019,79530,49,44,5,1,6,2,0,0,0,0,2,1,2,0,0,15,3,4,0.13636363636363635,0.18181818181818182,0.04545454545454547,1.0285714285714285,0.16714893617021276,-6.622143420015762,5.6468542159180455,-14.530325493181628
1130,2019,79608,408,362,49,45,114,18,1,5,4,2,0,5,40,1,1,37,9,11,0.3149171270718232,0.4116022099447514,0.09668508287292821,57.91058823529412,0.36769041769041766,10.738881173663765,48.17032078719035,122.30575185623083
1131,2019,60566,256,234,12,30,65,7,0,0,10,5,8,3,9,0,2,22,10,5,0.2777777777777778,0.3076923076923077,0.02991452991452992,20.439765625,0.2904112903225806,-9.190587501947961,30.172099267570513,69.57565048348795
1132,2019,61197,275,251,20,29,63,15,1,5,4,1,8,0,14,2,2,47,4,8,0.250996015936255,0.3784860557768924,0.12749003984063745,28.222254545454547,0.30801509433962265,-5.974918725123813,32.42827302281773,81.58730747265388
1133,2019,61404,467,411,46,57,122,20,1,5,10,8,5,6,37,1,8,41,18,0,0.29683698296836986,0.38686131386861317,0.09002433090024331,54.75751605995717,0.34936008676789587,5.399485121261967,55.117562066640815,109.7983615600152
1134,2019,62404,526,475,71,66,127,27,6,15,11,3,0,6,38,2,7,88,5,2,0.2673684210526316,0.4442105263157895,0.1768421052631579,72.02904942965779,0.3482099236641221,5.594540939877798,62.0786360093914,109.0135672808497
1135,2019,62415,581,506,44,64,121,16,7,5,24,7,12,3,58,0,2,82,4,2,0.2391304347826087,0.32806324110671936,0.08893280632411066,59.069879518072284,0.30618629173989453,-13.478876408310215,68.53480055695643,80.3394550478278
1136,2019,62931,390,348,43,51,92,23,2,13,0,1,6,3,31,2,2,80,7,5,0.26436781609195403,0.4540229885057471,0.1896551724137931,51.222,0.3507905759162303,4.958393403647191,46.032713829240116,110.77443155942457
1137,2019,62934,333,287,36,38,66,16,1,9,6,4,9,5,29,1,3,69,4,2,0.22996515679442509,0.3867595818815331,0.156794425087108,34.98918918918919,0.3146594427244582,-5.453627675326422,39.277622739713735,86.12096585909701
1138,2019,63963,413,348,41,37,89,17,0,6,3,0,5,3,50,1,7,60,10,4,0.2557471264367816,0.3563218390804598,0.10057471264367818,47.51108958837773,0.33856511056511057,1.1854997289779854,48.73687045939219,102.43259270525297
1139,2019,64793,41,39,2,5,8,1,0,0,0,0,0,1,1,0,0,16,0,0,0.20512820512820512,0.23076923076923078,0.02564102564102566,2.1468292682926826,0.21104878048780484,-4.091787439613529,4.7382003063508895,15.423988432957236
1140,2019,66838,211,195,25,15,42,4,1,6,2,1,0,2,12,0,2,47,2,1,0.2153846153846154,0.3384615384615385,0.12307692307692308,18.014976303317535,0.27874881516587674,-9.556360708534632,24.852709190954812,61.617958436281505
1141,2019,67450,568,472,101,80,138,35,2,22,6,3,0,9,80,6,7,87,18,5,0.2923728813559322,0.5148305084745762,0.22245762711864403,97.63985915492958,0.4062313167259787,32.575996699159326,67.08135210686471,148.60348039382808
1142,2019,69453,436,385,36,43,101,14,3,7,15,5,5,4,32,0,10,89,3,19,0.2623376623376623,0.36883116883116884,0.10649350649350653,51.21330275229357,0.32777726218097447,-2.5355182681925434,51.442184591128,95.07168739660912
1143,2019,69950,224,203,29,23,50,8,0,8,1,1,0,2,18,0,1,51,1,10,0.24630541871921183,0.4039408866995074,0.15763546798029557,26.470982142857142,0.3258392857142857,-1.6521739130434807,26.424624223602482,93.74934203600378
1144,2019,73213,149,135,10,17,36,4,1,2,1,2,4,0,5,0,5,23,2,4,0.26666666666666666,0.35555555555555557,0.0888888888888889,14.995973154362417,0.3161310344827586,-2.2636681659170477,17.5668075962019,87.12508152703306
1145,2019,73306,169,149,15,15,34,9,0,2,0,1,2,2,10,1,6,37,6,5,0.22818791946308725,0.3288590604026846,0.10067114093959734,13.988994082840236,0.2935963855421687,-5.6338251556952414,19.908663756475175,71.74894616540345
1146,2019,74465,444,360,74,49,96,17,1,19,1,2,4,3,65,2,12,69,17,11,0.26666666666666666,0.4777777777777778,0.21111111111111114,67.86405405405405,0.3964611872146119,21.971632144353997,52.441485657982774,141.93699829049092
1147,2019,74540,393,346,45,36,81,20,0,13,0,0,2,3,33,2,9,76,9,8,0.23410404624277456,0.4046242774566474,0.17052023121387286,44.38167938931298,0.3284858611825193,-2.0612371620530707,46.36875512172505,95.55518790258965
1148,2019,75566,455,395,76,44,97,20,0,19,2,1,2,7,43,0,8,73,10,13,0.24556962025316456,0.44050632911392407,0.1949367088607595,58.10606593406593,0.34784768211920525,4.706679037228969,53.70034434953237,108.76639790878929
1149,2019,76232,459,390,68,61,138,26,0,20,4,3,0,6,48,4,15,43,13,2,0.35384615384615387,0.5743589743589743,0.22051282051282045,98.56187363834422,0.45201318681318675,43.24400382226466,54.256213515952645,179.84196267173417
1150,2019,78813,386,341,55,49,104,21,2,10,3,2,0,11,31,1,3,62,8,5,0.30498533724340177,0.4662756598240469,0.16129032258064513,57.98466321243524,0.3706077922077922,11.066511909990169,45.57666971997406,124.29637285937949
1151,2019,79402,543,468,38,76,127,20,2,5,21,3,6,4,50,1,15,67,14,10,0.27136752136752135,0.3547008547008547,0.08333333333333337,64.05709023941068,0.33791977611940305,1.2765204773235461,64.07635086644075,101.99225969554506
1152,2019,60523,222,190,17,26,43,4,1,2,4,3,3,1,23,1,5,47,4,4,0.22631578947368422,0.2894736842105263,0.06315789473684211,19.078918918918916,0.2968394495412844,-6.820967956388785,26.165274919115365,73.96179586047951
1153,2019,62556,413,375,26,43,96,9,0,1,3,3,5,1,24,1,8,62,9,15,0.256,0.288,0.03199999999999997,33.912445520581116,0.2894250614250614,-15.15495139408184,48.69730520243563,68.90271392850609
1154,2019,64022,145,136,4,10,26,6,1,2,0,1,1,0,6,0,2,41,2,5,0.19117647058823528,0.29411764705882354,0.10294117647058826,9.107586206896553,0.24720833333333334,-10.249429683306497,17.039314278046163,40.09684580183228
1155,2019,64300,625,540,104,112,166,38,2,19,33,4,1,7,70,4,7,80,12,20,0.3074074074074074,0.49074074074074076,0.18333333333333335,110.88496,0.39794032258064516,31.6728676432393,73.80067658822918,142.94626121117193
1156,2019,64346,419,379,41,39,92,17,5,0,10,2,6,0,23,0,11,110,6,4,0.24274406332453827,0.31398416886543534,0.07124010554089708,38.345775656324584,0.2945738498789346,-13.638129549699208,49.40945076479785,72.41590237106263
1157,2019,64504,228,198,21,21,44,2,0,1,0,0,4,4,20,1,2,43,4,5,0.2222222222222222,0.2474747474747475,0.025252525252525276,15.940526315789475,0.2630313901345291,-13.21162886419273,26.846054259367577,50.89344014201333
1158,2019,65399,77,68,8,3,16,1,0,0,0,0,0,1,7,0,1,19,1,0,0.23529411764705882,0.25,0.01470588235294118,5.8545454545454545,0.2765064935064935,-3.6264090177133688,9.038903778990736,60.08794829723345
1159,2019,65586,55,51,0,2,5,1,0,0,0,0,1,0,3,0,0,22,0,2,0.09803921568627451,0.11764705882352941,0.0196078431372549,1.0618181818181818,0.13444444444444445,-8.88128466630882,6.328522096976203,-36.845680528641324
1160,2019,66354,30,29,5,3,6,2,1,0,0,0,0,0,1,0,0,7,0,1,0.20689655172413793,0.3448275862068966,0.13793103448275865,2.3939999999999997,0.26143333333333335,-1.7769726247987119,3.480767579173376,49.8030331977765
1161,2019,67304,387,348,32,57,96,16,7,0,20,3,4,4,29,1,2,85,4,15,0.27586206896551724,0.3620689655172414,0.08620689655172414,46.0031007751938,0.32282722513089,-3.7929660824038414,45.65619905405063,91.69411360223395
1162,2019,67341,630,574,68,91,193,31,10,6,13,7,3,4,45,0,4,40,15,2,0.3362369337979094,0.4564459930313589,0.12020905923344949,99.5726984126984,0.3879170653907496,26.841989690959934,74.38260633284278,136.10706173118098
1163,2019,67539,209,185,13,12,23,4,0,3,0,0,7,2,9,0,6,88,5,5,0.12432432432432433,0.1945945945945946,0.07027027027027027,7.038947368421052,0.18619306930693072,-25.04077980261794,24.542187656446803,-1.535884367115159
1164,2019,68345,613,525,113,100,160,39,1,28,1,2,0,5,77,1,6,101,17,5,0.3047619047619048,0.5428571428571428,0.23809523809523803,113.07432300163131,0.42048366013071886,42.1912106764337,72.40282742361572,158.3283250980641
1165,2019,68525,207,187,9,12,38,9,0,2,1,0,0,2,18,0,0,57,3,9,0.20320855614973263,0.28342245989304815,0.08021390374331552,15.167729468599035,0.263256038647343,-11.957326892109506,24.368235135786907,51.04672524314458
1166,2019,69530,194,163,21,34,41,5,4,2,4,2,3,1,26,1,1,24,0,3,0.25153374233128833,0.36809815950920244,0.1165644171779141,24.127422680412373,0.33932631578947364,0.6757691329773613,22.895483346046273,102.95198817480937
1167,2019,71564,549,485,88,48,138,23,1,16,0,0,0,7,47,4,10,65,19,1,0.2845360824742268,0.4350515463917526,0.1505154639175258,73.22754098360656,0.3601119266055045,11.100199441563577,64.8022189425165,117.13469704788919
1168,2019,75125,532,432,98,92,121,22,0,33,0,1,0,9,78,5,13,117,7,6,0.2800925925925926,0.5601851851851852,0.2800925925925926,103.16571428571429,0.4216223908918406,37.10395487476586,62.84574427608038,159.10531871219234
1169,2019,76249,420,369,43,52,112,24,2,9,13,6,1,3,42,0,5,55,9,2,0.3035230352303523,0.45257452574525747,0.14905149051490518,64.47771428571428,0.38278520286396184,16.159247345301097,49.59847439844119,132.60542240779077
1170,2019,76509,109,103,4,6,25,7,0,0,2,0,1,1,4,0,0,30,1,1,0.24271844660194175,0.3106796116504854,0.06796116504854366,9.021651376146789,0.2695648148148148,-5.742701437347172,12.809314665712412,55.35141162068751
1171,2019,77463,182,167,29,11,42,11,0,5,0,0,0,2,11,1,2,45,5,1,0.25149700598802394,0.40718562874251496,0.15568862275449102,19.82417582417583,0.32122099447513813,-2.0191457371375714,21.464905792653088,90.59812936702565
1172,2019,77532,568,512,63,78,151,22,1,10,13,8,1,2,52,1,1,92,6,4,0.294921875,0.400390625,0.10546875,75.87957746478872,0.35406360424028266,8.718298879613961,67.0393491177458,113.00772690321969
1173,2019,78168,486,426,41,67,128,23,3,2,17,3,3,5,49,1,3,50,5,6,0.3004694835680751,0.3826291079812207,0.08215962441314556,66.98090534979423,0.35427800829875516,7.543568464730274,57.3635217458122,113.15402187474763
1174,2019,78513,606,545,83,85,164,30,1,22,8,2,1,7,46,2,7,71,19,4,0.30091743119266057,0.48073394495412847,0.1798165137614679,91.71894389438944,0.3792271973466003,21.579453777809807,71.54360965969936,130.17767771131875
1175,2019,79334,413,372,62,41,92,15,0,7,0,0,0,5,27,0,9,77,14,10,0.24731182795698925,0.34408602150537637,0.09677419354838712,38.63302663438256,0.3066779661016949,-9.417874396135279,48.71119643003357,80.67494070641588
1176,2019,79456,331,308,39,40,87,5,1,1,5,1,6,1,15,1,1,28,14,3,0.2824675324675325,0.31493506493506496,0.03246753246753248,28.484350453172205,0.2986358024691358,-9.69126359316913,39.02872125802668,75.18750680227065
1177,2019,61104,31,27,4,6,5,1,0,0,0,0,0,0,2,0,2,4,2,1,0.18518518518518517,0.2222222222222222,0.037037037037037035,1.5896774193548386,0.25945161290322577,-1.885668276972626,3.597171991065399,48.45083988593149
1178,2019,62234,316,276,34,36,69,6,2,0,18,5,6,3,24,0,7,40,6,11,0.25,0.286231884057971,0.03623188405797101,28.4743670886076,0.2949064516129032,-10.200935016362802,37.2557185600748,72.64284752101801
1179,2019,63202,46,41,3,3,7,2,0,0,0,0,0,1,3,0,1,13,0,0,0.17073170731707318,0.21951219512195122,0.04878048780487804,2.5252173913043476,0.2233478260869565,-4.135265700483094,5.338102919554715,23.8160335209452
1180,2019,64717,109,104,11,7,26,6,0,2,0,0,0,0,5,0,0,21,3,0,0.25,0.36538461538461536,0.11538461538461536,10.095412844036696,0.29967889908256873,-3.0998389694041957,12.833561110372438,75.89924607833778
1181,2019,66706,349,315,24,42,80,16,5,1,13,5,2,1,26,0,5,74,4,3,0.25396825396825395,0.346031746031746,0.09206349206349207,36.64401146131805,0.3133342939481268,-6.088028512160837,41.16455579222876,85.216773075225
1182,2019,69238,18,15,0,4,0,0,0,0,0,0,0,0,3,0,0,9,0,1,0.0,0.0,0.0,0.13,0.12016666666666666,-3.11352657004831,1.9510263016639824,-46.58787994577733
1183,2019,69737,192,177,13,19,33,8,1,1,2,2,1,1,11,0,2,72,3,7,0.1864406779661017,0.2598870056497175,0.07344632768361581,10.988854166666668,0.237869109947644,-15.015403293117842,22.57779477451501,33.72438518221291
1184,2019,78756,453,392,36,37,88,16,0,3,7,2,10,3,38,0,10,72,8,12,0.22448979591836735,0.288265306122449,0.06377551020408165,37.79443708609272,0.28762302483069974,-17.280007851604694,53.415854287303304,67.67312483330585
1185,2019,79290,41,35,2,2,6,3,0,0,0,0,0,0,5,0,1,13,3,2,0.17142857142857143,0.2571428571428571,0.08571428571428569,2.318048780487805,0.27178048780487807,-2.0869565217391304,4.787098621420997,56.863238492370186
1186,2019,61353,513,492,56,76,159,25,7,3,31,10,0,2,18,1,1,89,5,3,0.3231707317073171,0.42073170731707316,0.09756097560975607,72.71134502923977,0.35333398437499997,7.5727326766304115,60.54876166213768,112.50988316752637
1187,2019,62802,245,223,15,24,52,3,4,3,4,1,6,0,14,0,2,50,5,5,0.23318385650224216,0.32286995515695066,0.0896860986547085,20.589061224489793,0.28482426778242675,-9.897789366590539,28.8696008597282,65.76344044762872
1188,2019,64004,521,466,32,68,131,10,1,0,22,10,5,5,32,0,13,61,8,4,0.2811158798283262,0.30686695278969955,0.025751072961373356,51.96107485604606,0.31215310077519376,-9.583924715075733,61.45960475102672,84.41080595485258
1189,2019,61186,613,546,48,88,168,24,3,2,21,10,4,1,57,1,5,82,13,1,0.3076923076923077,0.37362637362637363,0.06593406593406592,78.80858075040784,0.3556019736842105,10.168284918213377,72.35058774048649,114.05740719193378
1190,2019,62864,116,96,14,6,16,2,0,0,2,0,0,2,15,0,3,29,1,3,0.16666666666666666,0.1875,0.020833333333333343,7.043793103448275,0.2494396551724138,-7.991143317230277,13.619110833472151,41.61935040012948
1191,2019,65610,28,25,0,0,5,2,0,0,0,0,0,0,1,0,2,8,0,0,0.2,0.28,0.08000000000000002,2.222857142857143,0.2747857142857143,-1.3574879227053143,3.25551828847481,58.913803792212036
1192,2019,62025,285,256,36,31,66,11,0,8,1,2,5,3,20,0,1,47,5,4,0.2578125,0.39453125,0.13671875,31.197192982456144,0.32380714285714285,-2.5684092477570806,33.620988037727166,92.36274383658316
1193,2019,66462,88,77,5,14,14,1,1,1,4,3,4,0,7,0,0,11,0,3,0.18181818181818182,0.2597402597402597,0.07792207792207789,5.3140909090909085,0.24388095238095234,-6.456099992331881,10.310635227359866,37.82646386429237
1194,2019,62356,250,222,24,33,55,8,1,3,2,4,0,2,22,0,4,68,4,1,0.24774774774774774,0.3333333333333333,0.08558558558558557,24.189280000000004,0.311664,-4.6972624798711795,29.481210950080516,84.07707633941973
1195,2019,65357,335,308,34,33,70,12,5,3,2,1,4,4,19,0,0,53,7,7,0.22727272727272727,0.32792207792207795,0.10064935064935068,26.87265671641791,0.2756495468277945,-16.008375050474108,39.482213805819484,59.50322527074599
